n°_evaluation,fitness,precision,f-measure,time
1464,1.0,0.1428571428571429,0.2500000000000001,0.015625
1465,1.0,0.1428571428571429,0.2500000000000001,0.0
1466,1.0,0.1428571428571429,0.2500000000000001,0.0
1467,1.0,0.1428571428571429,0.2500000000000001,0.015625
1468,1.0,0.1428571428571429,0.2500000000000001,0.0
1469,1.0,0.1428571428571429,0.2500000000000001,0.0
1470,1.0,0.1428571428571429,0.2500000000000001,0.0
1471,1.0,0.1428571428571429,0.2500000000000001,0.015625
1472,1.0,0.1428571428571429,0.2500000000000001,0.0
1473,1.0,0.1428571428571429,0.2500000000000001,0.0
1474,1.0,0.1428571428571429,0.2500000000000001,0.015625
1475,1.0,0.1428571428571429,0.2500000000000001,0.0
1476,1.0,0.1428571428571429,0.2500000000000001,0.0
1477,1.0,0.1428571428571429,0.2500000000000001,0.015625
1478,1.0,0.1428571428571429,0.2500000000000001,0.0
1479,1.0,0.1428571428571429,0.2500000000000001,0.0
1480,1.0,0.1428571428571429,0.2500000000000001,0.0
1481,1.0,0.1428571428571429,0.2500000000000001,0.015625
1482,1.0,0.1428571428571429,0.2500000000000001,0.0
1483,1.0,0.1428571428571429,0.2500000000000001,0.0
1484,1.0,0.1428571428571429,0.2500000000000001,0.015625
1485,1.0,0.1428571428571429,0.2500000000000001,0.0
1486,1.0,0.1428571428571429,0.2500000000000001,0.0
1487,1.0,0.1428571428571429,0.2500000000000001,0.015625
1488,1.0,0.1428571428571429,0.2500000000000001,0.0
1489,1.0,0.1428571428571429,0.2500000000000001,0.0
1490,1.0,0.1428571428571429,0.2500000000000001,0.0
1491,1.0,0.1428571428571429,0.2500000000000001,0.015625
1492,1.0,0.1428571428571429,0.2500000000000001,0.0
1493,1.0,0.1428571428571429,0.2500000000000001,0.0
1494,1.0,0.1428571428571429,0.2500000000000001,0.015625
1495,1.0,0.1428571428571429,0.2500000000000001,0.0
1496,1.0,0.1428571428571429,0.2500000000000001,0.0
1497,1.0,0.1428571428571429,0.2500000000000001,0.0
1498,1.0,0.1428571428571429,0.2500000000000001,0.015625
1499,1.0,0.1428571428571429,0.2500000000000001,0.0
1500,1.0,0.1428571428571429,0.2500000000000001,0.0
1501,1.0,0.1428571428571429,0.2500000000000001,0.015625
1502,1.0,0.1428571428571429,0.2500000000000001,0.0
1503,1.0,0.1428571428571429,0.2500000000000001,0.0
1504,1.0,0.1428571428571429,0.2500000000000001,0.015625
1505,1.0,0.1428571428571429,0.2500000000000001,0.0
1506,1.0,0.1428571428571429,0.2500000000000001,0.0
1507,1.0,0.1428571428571429,0.2500000000000001,0.0
1508,1.0,0.1428571428571429,0.2500000000000001,0.015625
1509,1.0,0.1428571428571429,0.2500000000000001,0.0
1510,1.0,0.1428571428571429,0.2500000000000001,0.0
1511,1.0,0.1428571428571429,0.2500000000000001,0.015625
1512,1.0,0.1428571428571429,0.2500000000000001,0.0
1513,1.0,0.1428571428571429,0.2500000000000001,0.0
1514,1.0,0.1428571428571429,0.2500000000000001,0.015625
1515,1.0,0.1428571428571429,0.2500000000000001,0.0
1516,1.0,0.1428571428571429,0.2500000000000001,0.0
1517,1.0,0.1428571428571429,0.2500000000000001,0.015625
1518,1.0,0.1428571428571429,0.2500000000000001,0.0
1519,1.0,0.1428571428571429,0.2500000000000001,0.0
1520,1.0,0.1428571428571429,0.2500000000000001,0.0
1521,1.0,0.1428571428571429,0.2500000000000001,0.015625
1522,1.0,0.1428571428571429,0.2500000000000001,0.0
1523,1.0,0.1428571428571429,0.2500000000000001,0.0
1524,1.0,0.1428571428571429,0.2500000000000001,0.0
1525,1.0,0.1428571428571429,0.2500000000000001,0.015625
1526,1.0,0.1428571428571429,0.2500000000000001,0.0
1527,1.0,0.1428571428571429,0.2500000000000001,0.0
1528,1.0,0.1428571428571429,0.2500000000000001,0.015625
1529,1.0,0.1428571428571429,0.2500000000000001,0.0
1530,1.0,0.1428571428571429,0.2500000000000001,0.0
1531,1.0,0.1428571428571429,0.2500000000000001,0.015625
1532,1.0,0.1428571428571429,0.2500000000000001,0.0
1533,1.0,0.1428571428571429,0.2500000000000001,0.0
1534,1.0,0.1428571428571429,0.2500000000000001,0.0
1535,1.0,0.1428571428571429,0.2500000000000001,0.015625
1536,1.0,0.1428571428571429,0.2500000000000001,0.0
1537,1.0,0.1428571428571429,0.2500000000000001,0.0
1538,1.0,0.1428571428571429,0.2500000000000001,0.015625
1539,1.0,0.1428571428571429,0.2500000000000001,0.0
1540,1.0,0.1428571428571429,0.2500000000000001,0.0
1541,1.0,0.1428571428571429,0.2500000000000001,0.015625
1542,1.0,0.1428571428571429,0.2500000000000001,0.0
1543,1.0,0.1428571428571429,0.2500000000000001,0.0
1544,1.0,0.1428571428571429,0.2500000000000001,0.0
1545,1.0,0.1428571428571429,0.2500000000000001,0.015625
1546,1.0,0.1428571428571429,0.2500000000000001,0.0
1547,1.0,0.1428571428571429,0.2500000000000001,0.0
1548,1.0,0.1428571428571429,0.2500000000000001,0.015625
1549,1.0,0.1428571428571429,0.2500000000000001,0.0
1550,1.0,0.1428571428571429,0.2500000000000001,0.0
1551,1.0,0.1428571428571429,0.2500000000000001,0.0
1552,1.0,0.1428571428571429,0.2500000000000001,0.015625
1553,1.0,0.1428571428571429,0.2500000000000001,0.0
1554,1.0,0.1428571428571429,0.2500000000000001,0.0
1555,1.0,0.1428571428571429,0.2500000000000001,0.015625
1556,1.0,0.1428571428571429,0.2500000000000001,0.0
1557,1.0,0.1428571428571429,0.2500000000000001,0.0
1558,1.0,0.1428571428571429,0.2500000000000001,0.0
1559,1.0,0.1428571428571429,0.2500000000000001,0.015625
1560,1.0,0.1428571428571429,0.2500000000000001,0.0
1561,1.0,0.1428571428571429,0.2500000000000001,0.0
1562,1.0,0.1428571428571429,0.2500000000000001,0.015625
1563,1.0,0.1428571428571429,0.2500000000000001,0.0
1564,1.0,0.1428571428571429,0.2500000000000001,0.0
1565,1.0,0.1428571428571429,0.2500000000000001,0.015625
1566,1.0,0.1428571428571429,0.2500000000000001,0.0
1567,1.0,0.1428571428571429,0.2500000000000001,0.0
1568,1.0,0.1428571428571429,0.2500000000000001,0.0
1569,1.0,0.1428571428571429,0.2500000000000001,0.015625
1570,1.0,0.1428571428571429,0.2500000000000001,0.0
1571,1.0,0.1428571428571429,0.2500000000000001,0.0
1572,1.0,0.1428571428571429,0.2500000000000001,0.015625
1573,1.0,0.1428571428571429,0.2500000000000001,0.0
1574,1.0,0.1428571428571429,0.2500000000000001,0.0
1575,1.0,0.1428571428571429,0.2500000000000001,0.0
1576,1.0,0.1428571428571429,0.2500000000000001,0.015625
1577,1.0,0.1428571428571429,0.2500000000000001,0.0
1578,1.0,0.1428571428571429,0.2500000000000001,0.0
1579,1.0,0.1428571428571429,0.2500000000000001,0.015625
1580,1.0,0.1428571428571429,0.2500000000000001,0.0
1581,1.0,0.1428571428571429,0.2500000000000001,0.0
1582,1.0,0.1428571428571429,0.2500000000000001,0.0
1583,1.0,0.1428571428571429,0.2500000000000001,0.015625
1584,1.0,0.1428571428571429,0.2500000000000001,0.0
1585,1.0,0.1428571428571429,0.2500000000000001,0.0
1586,1.0,0.1428571428571429,0.2500000000000001,0.015625
1587,1.0,0.1428571428571429,0.2500000000000001,0.0
1588,1.0,0.1428571428571429,0.2500000000000001,0.0
1589,1.0,0.1428571428571429,0.2500000000000001,0.0
1590,1.0,0.1428571428571429,0.2500000000000001,0.015625
1591,1.0,0.1428571428571429,0.2500000000000001,0.0
1592,1.0,0.1428571428571429,0.2500000000000001,0.0
1593,1.0,0.1428571428571429,0.2500000000000001,0.015625
1594,1.0,0.1428571428571429,0.2500000000000001,0.0
1595,1.0,0.1428571428571429,0.2500000000000001,0.0
1596,1.0,0.1428571428571429,0.2500000000000001,0.0
1597,1.0,0.1428571428571429,0.2500000000000001,0.015625
1598,1.0,0.1428571428571429,0.2500000000000001,0.0
1599,1.0,0.1428571428571429,0.2500000000000001,0.0
1600,1.0,0.1428571428571429,0.2500000000000001,0.015625
1601,1.0,0.1428571428571429,0.2500000000000001,0.0
1602,1.0,0.1428571428571429,0.2500000000000001,0.0
1603,1.0,0.1428571428571429,0.2500000000000001,0.0
1604,1.0,0.1428571428571429,0.2500000000000001,0.015625
1605,1.0,0.1428571428571429,0.2500000000000001,0.0
1606,1.0,0.1428571428571429,0.2500000000000001,0.0
1607,1.0,0.1428571428571429,0.2500000000000001,0.015625
1608,1.0,0.1428571428571429,0.2500000000000001,0.0
1609,1.0,0.1428571428571429,0.2500000000000001,0.0
1610,1.0,0.1428571428571429,0.2500000000000001,0.0
1611,1.0,0.1428571428571429,0.2500000000000001,0.015625
1612,1.0,0.1428571428571429,0.2500000000000001,0.0
1613,1.0,0.1428571428571429,0.2500000000000001,0.0
1614,1.0,0.1428571428571429,0.2500000000000001,0.0
1615,1.0,0.1428571428571429,0.2500000000000001,0.015625
1616,1.0,0.1428571428571429,0.2500000000000001,0.0
1617,1.0,0.1428571428571429,0.2500000000000001,0.0
1618,1.0,0.1428571428571429,0.2500000000000001,0.0
1619,1.0,0.1428571428571429,0.2500000000000001,0.015625
1620,1.0,0.1428571428571429,0.2500000000000001,0.0
1621,1.0,0.1428571428571429,0.2500000000000001,0.0
1622,1.0,0.16666666666666663,0.2857142857142857,0.0
1623,1.0,0.16666666666666663,0.2857142857142857,0.0
1624,1.0,0.16666666666666663,0.2857142857142857,0.0
1625,1.0,0.16666666666666663,0.2857142857142857,0.015625
1626,1.0,0.16666666666666663,0.2857142857142857,0.0
1627,1.0,0.16666666666666663,0.2857142857142857,0.0
1628,1.0,0.16666666666666663,0.2857142857142857,0.015625
1629,1.0,0.16666666666666663,0.2857142857142857,0.0
1630,1.0,0.16666666666666663,0.2857142857142857,0.0
1631,1.0,0.16666666666666663,0.2857142857142857,0.0
1632,1.0,0.16666666666666663,0.2857142857142857,0.015625
1633,1.0,0.16666666666666663,0.2857142857142857,0.0
1634,1.0,0.16666666666666663,0.2857142857142857,0.0
1635,1.0,0.16666666666666663,0.2857142857142857,0.015625
1636,1.0,0.16666666666666663,0.2857142857142857,0.0
1637,1.0,0.16666666666666663,0.2857142857142857,0.0
1638,1.0,0.16666666666666663,0.2857142857142857,0.0
1639,1.0,0.16666666666666663,0.2857142857142857,0.015625
1640,1.0,0.16666666666666663,0.2857142857142857,0.0
1641,1.0,0.16666666666666663,0.2857142857142857,0.0
1642,1.0,0.16666666666666663,0.2857142857142857,0.0
1643,1.0,0.16666666666666663,0.2857142857142857,0.015625
1644,1.0,0.16666666666666663,0.2857142857142857,0.0
1645,1.0,0.16666666666666663,0.2857142857142857,0.0
1646,1.0,0.16666666666666663,0.2857142857142857,0.015625
1647,1.0,0.16666666666666663,0.2857142857142857,0.0
1648,1.0,0.16666666666666663,0.2857142857142857,0.0
1649,1.0,0.16666666666666663,0.2857142857142857,0.0
1650,1.0,0.16666666666666663,0.2857142857142857,0.015625
1651,1.0,0.16666666666666663,0.2857142857142857,0.0
1652,1.0,0.16666666666666663,0.2857142857142857,0.0
1653,1.0,0.16666666666666663,0.2857142857142857,0.0
1654,1.0,0.16666666666666663,0.2857142857142857,0.015625
1655,1.0,0.16666666666666663,0.2857142857142857,0.0
1656,1.0,0.16666666666666663,0.2857142857142857,0.03125
1657,1.0,0.16666666666666663,0.2857142857142857,0.015625
1658,1.0,0.16666666666666663,0.2857142857142857,0.0
1659,1.0,0.16666666666666663,0.2857142857142857,0.0
1660,1.0,0.16666666666666663,0.2857142857142857,0.015625
1661,1.0,0.16666666666666663,0.2857142857142857,0.0
1662,1.0,0.16666666666666663,0.2857142857142857,0.0
1663,1.0,0.16666666666666663,0.2857142857142857,0.015625
1664,1.0,0.16666666666666663,0.2857142857142857,0.0
1665,1.0,0.16666666666666663,0.2857142857142857,0.0
1666,1.0,0.16666666666666663,0.2857142857142857,0.015625
1667,1.0,0.16666666666666663,0.2857142857142857,0.0
1668,1.0,0.16666666666666663,0.2857142857142857,0.0
1669,1.0,0.16666666666666663,0.2857142857142857,0.0
1670,1.0,0.16666666666666663,0.2857142857142857,0.015625
1671,1.0,0.16666666666666663,0.2857142857142857,0.0
1672,1.0,0.16666666666666663,0.2857142857142857,0.0
1673,1.0,0.16666666666666663,0.2857142857142857,0.015625
1674,1.0,0.16666666666666663,0.2857142857142857,0.0
1675,1.0,0.16666666666666663,0.2857142857142857,0.0
1676,1.0,0.16666666666666663,0.2857142857142857,0.0
1677,1.0,0.16666666666666663,0.2857142857142857,0.015625
1678,1.0,0.16666666666666663,0.2857142857142857,0.0
1679,1.0,0.16666666666666663,0.2857142857142857,0.0
1680,1.0,0.16666666666666663,0.2857142857142857,0.0
1681,1.0,0.16666666666666663,0.2857142857142857,0.015625
1682,1.0,0.16666666666666663,0.2857142857142857,0.0
1683,1.0,0.16666666666666663,0.2857142857142857,0.0
1684,1.0,0.16666666666666663,0.2857142857142857,0.015625
1685,1.0,0.16666666666666663,0.2857142857142857,0.0
1686,1.0,0.16666666666666663,0.2857142857142857,0.0
1687,1.0,0.16666666666666663,0.2857142857142857,0.015625
1688,1.0,0.16666666666666663,0.2857142857142857,0.0
1689,1.0,0.16666666666666663,0.2857142857142857,0.0
1690,1.0,0.16666666666666663,0.2857142857142857,0.015625
1691,1.0,0.16666666666666663,0.2857142857142857,0.0
1692,1.0,0.16666666666666663,0.2857142857142857,0.0
1693,1.0,0.16666666666666663,0.2857142857142857,0.0
1694,1.0,0.16666666666666663,0.2857142857142857,0.015625
1695,1.0,0.16666666666666663,0.2857142857142857,0.0
1696,1.0,0.16666666666666663,0.2857142857142857,0.0
1697,1.0,0.16666666666666663,0.2857142857142857,0.0
1698,1.0,0.16666666666666663,0.2857142857142857,0.015625
1699,1.0,0.16666666666666663,0.2857142857142857,0.0
1700,1.0,0.16666666666666663,0.2857142857142857,0.0
1701,1.0,0.16666666666666663,0.2857142857142857,0.015625
1702,1.0,0.16666666666666663,0.2857142857142857,0.0
1703,1.0,0.16666666666666663,0.2857142857142857,0.0
1704,1.0,0.16666666666666663,0.2857142857142857,0.015625
1705,1.0,0.16666666666666663,0.2857142857142857,0.0
1706,1.0,0.16666666666666663,0.2857142857142857,0.0
1707,1.0,0.16666666666666663,0.2857142857142857,0.015625
1708,1.0,0.16666666666666663,0.2857142857142857,0.0
1709,1.0,0.16666666666666663,0.2857142857142857,0.0
1710,1.0,0.16666666666666663,0.2857142857142857,0.0
1711,1.0,0.16666666666666663,0.2857142857142857,0.015625
1712,1.0,0.16666666666666663,0.2857142857142857,0.0
1713,1.0,0.16666666666666663,0.2857142857142857,0.0
1714,1.0,0.16666666666666663,0.2857142857142857,0.0
1715,1.0,0.16666666666666663,0.2857142857142857,0.015625
1716,1.0,0.16666666666666663,0.2857142857142857,0.0
1717,1.0,0.16666666666666663,0.2857142857142857,0.0
1718,1.0,0.16666666666666663,0.2857142857142857,0.0
1719,1.0,0.16666666666666663,0.2857142857142857,0.015625
1720,1.0,0.16666666666666663,0.2857142857142857,0.0
1721,1.0,0.16666666666666663,0.2857142857142857,0.0
1722,1.0,0.16666666666666663,0.2857142857142857,0.015625
1723,1.0,0.16666666666666663,0.2857142857142857,0.0
1724,1.0,0.16666666666666663,0.2857142857142857,0.0
1725,1.0,0.16666666666666663,0.2857142857142857,0.0
1726,1.0,0.16666666666666663,0.2857142857142857,0.015625
1727,0.8333333333333334,0.11111111111111116,0.1960784313725491,0.0
1728,1.0,0.16666666666666663,0.2857142857142857,0.0
1729,1.0,0.16666666666666663,0.2857142857142857,0.0
1730,1.0,0.16666666666666663,0.2857142857142857,0.015625
1731,1.0,0.16666666666666663,0.2857142857142857,0.0
1732,1.0,0.16666666666666663,0.2857142857142857,0.0
1733,1.0,0.16666666666666663,0.2857142857142857,0.0
1734,0.6,0.0,0.0,0.015625
1735,1.0,0.16666666666666663,0.2857142857142857,0.0
1736,1.0,0.16666666666666663,0.2857142857142857,0.0
1737,1.0,0.16666666666666663,0.2857142857142857,0.0
1738,1.0,0.16666666666666663,0.2857142857142857,0.015625
1739,1.0,0.16666666666666663,0.2857142857142857,0.0
1740,1.0,0.16666666666666663,0.2857142857142857,0.0
1741,1.0,0.16666666666666663,0.2857142857142857,0.015625
1742,1.0,0.16666666666666663,0.2857142857142857,0.0
1743,1.0,0.16666666666666663,0.2857142857142857,0.0
1744,1.0,0.16666666666666663,0.2857142857142857,0.015625
1745,1.0,0.16666666666666663,0.2857142857142857,0.0
1746,1.0,0.16666666666666663,0.2857142857142857,0.0
1747,1.0,0.16666666666666663,0.2857142857142857,0.0
1748,1.0,0.16666666666666663,0.2857142857142857,0.015625
1749,1.0,0.16666666666666663,0.2857142857142857,0.0
1750,1.0,0.16666666666666663,0.2857142857142857,0.0
1751,1.0,0.16666666666666663,0.2857142857142857,0.0
1752,1.0,0.16666666666666663,0.2857142857142857,0.015625
1753,1.0,0.16666666666666663,0.2857142857142857,0.0
1754,1.0,0.16666666666666663,0.2857142857142857,0.0
1755,1.0,0.16666666666666663,0.2857142857142857,0.015625
1756,1.0,0.16666666666666663,0.2857142857142857,0.0
1757,1.0,0.16666666666666663,0.2857142857142857,0.0
1758,1.0,0.16666666666666663,0.2857142857142857,0.0
1759,1.0,0.16666666666666663,0.2857142857142857,0.015625
1760,1.0,0.16666666666666663,0.2857142857142857,0.0
1761,1.0,0.16666666666666663,0.2857142857142857,0.0
1762,1.0,0.16666666666666663,0.2857142857142857,0.0
1763,1.0,0.16666666666666663,0.2857142857142857,0.015625
1764,1.0,0.16666666666666663,0.2857142857142857,0.0
1765,1.0,0.16666666666666663,0.2857142857142857,0.0
1766,1.0,0.16666666666666663,0.2857142857142857,0.015625
1767,1.0,0.16666666666666663,0.2857142857142857,0.0
1768,1.0,0.16666666666666663,0.2857142857142857,0.0
1769,1.0,0.16666666666666663,0.2857142857142857,0.015625
1770,1.0,0.16666666666666663,0.2857142857142857,0.0
1771,1.0,0.16666666666666663,0.2857142857142857,0.0
1772,1.0,0.16666666666666663,0.2857142857142857,0.0
1773,1.0,0.16666666666666663,0.2857142857142857,0.015625
1774,1.0,0.16666666666666663,0.2857142857142857,0.0
1775,1.0,0.16666666666666663,0.2857142857142857,0.0
1776,1.0,0.16666666666666663,0.2857142857142857,0.015625
1777,1.0,0.16666666666666663,0.2857142857142857,0.0
1778,1.0,0.16666666666666663,0.2857142857142857,0.0
1779,1.0,0.16666666666666663,0.2857142857142857,0.0
1780,1.0,0.16666666666666663,0.2857142857142857,0.0
1781,1.0,0.16666666666666663,0.2857142857142857,0.015625
1782,1.0,0.16666666666666663,0.2857142857142857,0.0
1783,0.8333333333333334,0.11111111111111116,0.1960784313725491,0.015625
1784,1.0,0.1428571428571429,0.2500000000000001,0.015625
1785,1.0,0.1428571428571429,0.2500000000000001,0.0
1786,1.0,0.1428571428571429,0.2500000000000001,0.0
1787,1.0,0.1428571428571429,0.2500000000000001,0.015625
1788,1.0,0.1428571428571429,0.2500000000000001,0.0
1789,1.0,0.1428571428571429,0.2500000000000001,0.0
1790,1.0,0.1428571428571429,0.2500000000000001,0.0
1791,1.0,0.1428571428571429,0.2500000000000001,0.015625
1792,1.0,0.1428571428571429,0.2500000000000001,0.0
1793,1.0,0.1428571428571429,0.2500000000000001,0.0
1794,1.0,0.1428571428571429,0.2500000000000001,0.015625
1795,1.0,0.1428571428571429,0.2500000000000001,0.0
1796,1.0,0.1428571428571429,0.2500000000000001,0.0
1797,1.0,0.1428571428571429,0.2500000000000001,0.0
1798,1.0,0.1428571428571429,0.2500000000000001,0.015625
1799,1.0,0.1428571428571429,0.2500000000000001,0.0
1800,1.0,0.1428571428571429,0.2500000000000001,0.0
1801,1.0,0.1428571428571429,0.2500000000000001,0.0
1802,1.0,0.1428571428571429,0.2500000000000001,0.015625
1803,1.0,0.1428571428571429,0.2500000000000001,0.0
1804,1.0,0.1428571428571429,0.2500000000000001,0.015625
1805,1.0,0.1428571428571429,0.2500000000000001,0.0
1806,1.0,0.1428571428571429,0.2500000000000001,0.0
1807,1.0,0.1428571428571429,0.2500000000000001,0.015625
1808,1.0,0.1428571428571429,0.2500000000000001,0.0
1809,1.0,0.1428571428571429,0.2500000000000001,0.0
1810,1.0,0.1428571428571429,0.2500000000000001,0.0
1811,1.0,0.1428571428571429,0.2500000000000001,0.015625
1812,1.0,0.1428571428571429,0.2500000000000001,0.0
1813,1.0,0.1428571428571429,0.2500000000000001,0.0
1814,1.0,0.1428571428571429,0.2500000000000001,0.015625
1815,1.0,0.1428571428571429,0.2500000000000001,0.0
1816,1.0,0.1428571428571429,0.2500000000000001,0.0
1817,1.0,0.1428571428571429,0.2500000000000001,0.015625
1818,1.0,0.1428571428571429,0.2500000000000001,0.0
1819,1.0,0.1428571428571429,0.2500000000000001,0.0
1820,1.0,0.1428571428571429,0.2500000000000001,0.0
1821,1.0,0.1428571428571429,0.2500000000000001,0.015625
1822,1.0,0.1428571428571429,0.2500000000000001,0.0
1823,1.0,0.1428571428571429,0.2500000000000001,0.0
1824,1.0,0.1428571428571429,0.2500000000000001,0.015625
1825,1.0,0.1428571428571429,0.2500000000000001,0.0
1826,1.0,0.1428571428571429,0.2500000000000001,0.0
1827,1.0,0.1428571428571429,0.2500000000000001,0.015625
1828,1.0,0.1428571428571429,0.2500000000000001,0.0
1829,1.0,0.1428571428571429,0.2500000000000001,0.0
1830,1.0,0.1428571428571429,0.2500000000000001,0.0
1831,1.0,0.1428571428571429,0.2500000000000001,0.015625
1832,1.0,0.1428571428571429,0.2500000000000001,0.0
1833,1.0,0.1428571428571429,0.2500000000000001,0.0
1834,1.0,0.1428571428571429,0.2500000000000001,0.015625
1835,1.0,0.1428571428571429,0.2500000000000001,0.0
1836,1.0,0.1428571428571429,0.2500000000000001,0.0
1837,1.0,0.1428571428571429,0.2500000000000001,0.015625
